project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
commons-lang,org/apache/commons/lang3/ArrayUtilsRemove,ArrayUtilsRemove,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/ArrayUtilsRemoveTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/ArrayUtilsRemoveMultiple,ArrayUtilsRemoveMultiple,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/ArrayUtilsRemoveMultipleTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/ArrayUtilsSet,ArrayUtilsSet,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/ArrayUtilsSetTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/AutoCloseables,AutoCloseables,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/AutoCloseablesTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/BitField,BitField,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/BitFieldTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/BitFieldLong,BitFieldLong,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/BitFieldLongTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/BooleanUtils,BooleanUtils,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/BooleanUtils.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/BooleanUtilsTest.java,1,3,1,4,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/CachedRandomBits,CachedRandomBits,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/CachedRandomBitsTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/CharEncoding,CharEncoding,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/CharEncodingTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/CharRange,CharRange,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/CharRangeTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/CharSequenceUtils,CharSequenceUtils,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/CharSequenceUtils.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/CharSequenceUtilsTest.java,1,4,1,4,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/CharSet,CharSet,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/CharSet.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/CharSetTest.java,1,1,1,4,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/CharSetUtils,CharSetUtils,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/CharSetUtilsTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/CharUtils,CharUtils,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/CharUtils.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/CharUtilsTest.java,1,1,1,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/Charsets,Charsets,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/CharsetsTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/ClassLoaderUtils,ClassLoaderUtils,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/ClassLoaderUtilsTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/ClassPathUtils,ClassPathUtils,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/ClassPathUtilsTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/ClassUtils,ClassUtils,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/ClassUtils.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,1,7,1,6,0,5,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/ClassUtilsGetShortClassName,ClassUtilsGetShortClassName,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/ClassUtilsGetShortClassNameTest.java,0,0,1,5,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-lang,org/apache/commons/lang3/ClassUtilsOssFuzz,ClassUtilsOssFuzz,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/ClassUtilsOssFuzzTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-lang,org/apache/commons/lang3/ClassUtilsShortClassName,ClassUtilsShortClassName,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/ClassUtilsShortClassNameTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/Conversion,Conversion,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/Conversion.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/ConversionTest.java,1,10,1,4,0,8,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/DoubleRange,DoubleRange,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/DoubleRangeTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/EnumUtils,EnumUtils,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/EnumUtils.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/EnumUtilsTest.java,1,2,1,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/Functions,Functions,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/Functions.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/FunctionsTest.java,1,2,1,7,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
commons-lang,org/apache/commons/lang3/IntegerRange,IntegerRange,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/IntegerRangeTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/JavaVersion,JavaVersion,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/JavaVersion.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/JavaVersionTest.java,1,1,1,4,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/LocaleUtils,LocaleUtils,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/LocaleUtils.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java,1,4,1,4,0,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/LongRange,LongRange,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/LongRangeTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/NotImplementedException,NotImplementedException,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/NotImplementedExceptionTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/ObjectUtils,ObjectUtils,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/ObjectUtils.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,1,4,1,4,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/RandomStringUtils,RandomStringUtils,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/RandomStringUtils.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/RandomStringUtilsTest.java,1,3,1,7,0,2,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
commons-lang,org/apache/commons/lang3/RandomUtils,RandomUtils,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/RandomUtils.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/RandomUtilsTest.java,1,1,1,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/Range,Range,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/Range.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/RangeTest.java,1,1,1,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/RangeReadObject,RangeReadObject,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/RangeReadObjectTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/RegExUtils,RegExUtils,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/RegExUtils.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/RegExUtilsTest.java,1,1,1,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/RuntimeEnvironment,RuntimeEnvironment,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/RuntimeEnvironmentTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/SerializationUtils,SerializationUtils,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/SerializationUtilsTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/Streams,Streams,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/Streams.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StreamsTest.java,1,2,1,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/StringEscapeUtils,StringEscapeUtils,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/StringEscapeUtils.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringEscapeUtilsTest.java,1,1,1,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/StringUtils,StringUtils,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/StringUtils.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringUtilsTest.java,1,19,1,4,0,17,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/StringUtilsAbbreviate,StringUtilsAbbreviate,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringUtilsAbbreviateTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/StringUtilsContains,StringUtilsContains,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringUtilsContainsTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/StringUtilsEmptyBlank,StringUtilsEmptyBlank,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringUtilsEmptyBlankTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/StringUtilsEqualsIndexOf,StringUtilsEqualsIndexOf,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringUtilsEqualsIndexOfTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/StringUtilsIndexOfAny,StringUtilsIndexOfAny,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringUtilsIndexOfAnyTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
commons-lang,org/apache/commons/lang3/StringUtilsIs,StringUtilsIs,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringUtilsIsTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/StringUtilsIsMixedCase,StringUtilsIsMixedCase,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringUtilsIsMixedCaseTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-lang,org/apache/commons/lang3/StringUtilsJoinException,StringUtilsJoinException,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringUtilsJoinExceptionTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-lang,org/apache/commons/lang3/StringUtilsStartsEndsWith,StringUtilsStartsEndsWith,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringUtilsStartsEndsWithTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/StringUtilsStrip,StringUtilsStrip,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringUtilsStripTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/StringUtilsSubstring,StringUtilsSubstring,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringUtilsSubstringTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/StringUtilsTrim,StringUtilsTrim,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringUtilsTrimTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/StringUtilsValueOf,StringUtilsValueOf,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringUtilsValueOfTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/Strings,Strings,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/Strings.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/StringsTest.java,1,2,1,4,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/SystemProperties,SystemProperties,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/SystemProperties.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/SystemPropertiesTest.java,1,1,1,4,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/SystemUtils,SystemUtils,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/SystemUtilsTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/ThreadUtils,ThreadUtils,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/ThreadUtils.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/ThreadUtilsTest.java,1,1,1,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
commons-lang,org/apache/commons/lang3/Validate,Validate,../dataset/projects/commons-lang/src/main/java/org/apache/commons/lang3/Validate.java,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/ValidateTest.java,1,4,1,3,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commons-lang,org/apache/commons/lang3/ValidateDoubles,ValidateDoubles,,C:/Users/largu/Documents/Vietnam/dataset/projects/commons-lang/src/test/java/org/apache/commons/lang3/ValidateDoublesTest.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
