project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
junit5,engine/samples/junit4/CaseRunWithJUnitPlatformRunner,CaseRunWithJUnitPlatformRunner,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/junit-vintage-engine/src/testFixtures/java/org/junit/vintage/engine/samples/junit4/TestCaseRunWithJUnitPlatformRunner.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/InfoDemo,InfoDemo,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/TestInfoDemo.java,0,0,1,5,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
junit5,example/JUnit4,JUnit4,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/JUnit4Tests.java,0,0,1,5,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
junit5,example/MyFirstJUnitJupiter,MyFirstJUnitJupiter,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/MyFirstJUnitJupiterTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/MyRandomParameters,MyRandomParameters,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/MyRandomParametersTest.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/ReporterDemo,ReporterDemo,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/TestReporterDemo.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/Slow,Slow,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/SlowTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/Standard,Standard,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/StandardTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/TemplateDemo,TemplateDemo,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/TestTemplateDemo.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
junit5,example/callbacks/AbstractDatabase,AbstractDatabase,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/callbacks/AbstractDatabaseTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/defaultmethods/String,String,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/defaultmethods/StringTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/defaultmethods/able,able,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/defaultmethods/Testable.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/domain/Person,Person,dataset/projects/junit5/documentation/src/main/java/example/domain/Person.java,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/exception/IgnoreIOException,IgnoreIOException,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/exception/IgnoreIOExceptionTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/ingAStackDemo,ingAStackDemo,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/TestingAStackDemo.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/session/Http,Http,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/session/HttpTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/testinterface/InterfaceDemo,InterfaceDemo,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/testinterface/TestInterfaceDemo.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/testinterface/InterfaceDynamicTestsDemo,InterfaceDynamicTestsDemo,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/testinterface/TestInterfaceDynamicTestsDemo.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/testinterface/LifecycleLogger,LifecycleLogger,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/testinterface/TestLifecycleLogger.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,example/timing/TimingExtension,TimingExtension,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/documentation/src/test/java/example/timing/TimingExtensionTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,junit/api/tools/AbstractApiReportWriter,AbstractApiReportWriter,dataset/projects/junit5/documentation/src/tools/java/org/junit/api/tools/AbstractApiReportWriter.java,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,junit/api/tools/Declaration,Declaration,dataset/projects/junit5/documentation/src/tools/java/org/junit/api/tools/Declaration.java,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,junit/jupiter/api/AssertionTestUtils,AssertionTestUtils,dataset/projects/junit5/junit-jupiter-api/src/testFixtures/java/org/junit/jupiter/api/AssertionTestUtils.java,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,junit/platform/fakes/DescriptorStub,DescriptorStub,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/junit-platform-engine/src/testFixtures/java/org/junit/platform/fakes/TestDescriptorStub.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,junit/platform/fakes/EngineSpy,EngineSpy,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/junit-platform-engine/src/testFixtures/java/org/junit/platform/fakes/TestEngineSpy.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,junit/platform/fakes/EngineStub,EngineStub,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/junit-platform-engine/src/testFixtures/java/org/junit/platform/fakes/TestEngineStub.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertAllAssertions,AssertAllAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertAllAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertArrayEquals,AssertArrayEquals,dataset/projects/junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertArrayEquals.java,,1,4,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertArrayEqualsAssertions,AssertArrayEqualsAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertArrayEqualsAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertDoesNotThrowAssertions,AssertDoesNotThrowAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertDoesNotThrowAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertEquals,AssertEquals,dataset/projects/junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertEquals.java,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertEqualsAssertions,AssertEqualsAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertEqualsAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertFalseAssertions,AssertFalseAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertFalseAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertIterableEquals,AssertIterableEquals,dataset/projects/junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertIterableEquals.java,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertIterableEqualsAssertions,AssertIterableEqualsAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertIterableEqualsAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertLinesMatch,AssertLinesMatch,dataset/projects/junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertLinesMatch.java,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertNotEquals,AssertNotEquals,dataset/projects/junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertNotEquals.java,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertNotEqualsAssertions,AssertNotEqualsAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertNotEqualsAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertNotNullAssertions,AssertNotNullAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertNotNullAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertNotSameAssertions,AssertNotSameAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertNotSameAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertNullAssertions,AssertNullAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertNullAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertSameAssertions,AssertSameAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertSameAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertThrowsAssertions,AssertThrowsAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertThrowsAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertThrowsExactlyAssertions,AssertThrowsExactlyAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertThrowsExactlyAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertTimeoutAssertions,AssertTimeoutAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertTimeoutAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertTimeoutPreemptivelyAssertions,AssertTimeoutPreemptivelyAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertTimeoutPreemptivelyAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertTrueAssertions,AssertTrueAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssertTrueAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertionFailureBuilder,AssertionFailureBuilder,dataset/projects/junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertionFailureBuilder.java,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/AssertionUtils,AssertionUtils,dataset/projects/junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertionUtils.java,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/Assertions,Assertions,dataset/projects/junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Assertions.java,,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/Assumptions,Assumptions,dataset/projects/junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Assumptions.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/AssumptionsTests.java,1,1,1,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/Constant,Constant,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/ConstantTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/DisplayNameGeneration,DisplayNameGeneration,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/DisplayNameGenerationTests.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
junit5,org/junit/jupiter/api/DynamicContainer,DynamicContainer,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/DynamicContainerTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/FailAssertions,FailAssertions,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/FailAssertionsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/Info,Info,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestInfo.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/MediaType,MediaType,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/MediaTypeTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/RandomlyOrdered,RandomlyOrdered,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/RandomlyOrderedTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/Reporter,Reporter,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestReporter.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/condition/AbstractExecutionCondition,AbstractExecutionCondition,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/condition/AbstractExecutionConditionTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/condition/ConditionEvaluationResult,ConditionEvaluationResult,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/condition/ConditionEvaluationResultTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/condition/DisabledForJreRangeCondition,DisabledForJreRangeCondition,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/condition/DisabledForJreRangeConditionTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/condition/DisabledForJreRangeIntegration,DisabledForJreRangeIntegration,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/condition/DisabledForJreRangeIntegrationTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
junit5,org/junit/jupiter/api/condition/DisabledIfConditionClassLoader,DisabledIfConditionClassLoader,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/junit5/jupiter-tests/src/test/java/org/junit/jupiter/api/condition/DisabledIfConditionClassLoaderTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
